issue_key,project,issue_type,title,description,actual_story_points,predicted_story_points,confidence,complex_flag,subtask_count,subtask_points_sum,subtask_titles,subtasks_json,reasoning,source
TISTUD-8632,Appcelerator Studio,Bug,Debugger: Error thrown when terminating build process after terminating debugger,"h5.Description    When debugging an app on Android, if the debugger is terminated before the build process when a user attempts to terminate the debug process from the terminal tab then the below error will be thrown        The logs show the below        h5.Steps to reproduce    # Debug an app on Android  # Terminate the debugger by clicking the red square in the debugger controls  # Terminate the build process by clicking the red square in the console tab. You may need to select device in the Debug tab    h5.Actual result    Error is thrown, build process can not be terminated    h5.Expected result    Should be able to terminate build process after terminating debugger",5,5,0.8,False,0,0,,[],"The ticket involves fixing a specific error that occurs when terminating the build process after the debugger. The steps to reproduce are clear, and the issue seems to be related to the interaction between the debugger and build process. However, the root cause of the error is not explicitly stated, which reduces confidence in the estimate.",llm:llama-3.3-70b-versatile
DM-3432,Lsstcorp Data management,Story,Debug problem with timeout,"If I run 4 simultaneous large queries: 3 object scans and 1 source scan, Xrootd silently died on 2 machines. Below I pasted the tail of the log files      ccqserv108    0808 00:22:33.824 [0x7fb739583700] WARN  Foreman (build/wdb/QueryAction.cc:109) - QueryAction overriding dbName with LSST  0808 00:22:33.824 [0x7fb74a00e700] INFO  root (build/xrdsvc/ChannelStream.cc:122) - returning buffer (256, (more))  0808 00:22:33.826 [0x7fb74a00e700] INFO  root (build/xrdsvc/ChannelStream.cc:122) - returning buffer (62, (last))  0808 00:22:33.826 [0x7fb74a00e700] INFO  root (build/xrdsvc/SsiSession.cc:153) - RequestFinished type=isStream  0808 00:22:34.468 [0x7fb739583700] INFO  root (build/wdb/QueryAction.cc:261) - &&& _fillRows size=8  0808 00:22:34.469 [0x7fb739583700] DEBUG root (build/wdb/QueryAction.cc:288) - _transmit last=1  0808 00:22:34.469 [0x7fb739583700] DEBUG root (build/wdb/QueryAction.cc:307) - _transmitHeader  0808 00:22:34.469 [0x7fb739583700] INFO  root (build/proto/ProtoHeaderWrap.cc:52) - msgBuf size=256 -> [[0]=40, [1]=13, [2]=2, [3]=0, [4]=0, ..., [251]=48, [252]=48, [253]=48, [254]=48, [255]=48]  0808 00:22:34.469 [0x7fb739583700] INFO  root (build/xrdsvc/SsiSession_ReplyChannel.cc:85) - sendStream, checking stream 0 len=256 last=0    -----    ccqserv124    0808 00:22:25.329 [0x7f25a67bf700] DEBUG ScanSched (build/wsched/ChunkDisk.cc:234) - ChunkDisk registering for 2044 : SELECT MIN(ra) AS QS1_MIN,MAX(ra) AS QS2_MAX,MIN(decl) AS QS3_MIN,MAX(decl) AS QS4_MAX FROM LSST.Object_2044 AS QST_1_ p=0x7f257003d0b8  0808 00:22:25.329 [0x7f25a67bf700] INFO  Foreman (build/wcontrol/Foreman.cc:296) - Runner running Task: msg: session=7 chunk=2044 db=LSST entry time=Fri Aug  7 23:52:06 2015   frag: q=SELECT MIN(ra) AS QS1_MIN,MAX(ra) AS QS2_MAX,MIN(decl) AS QS3_MIN,MAX(decl) AS QS4_MAX FROM LSST.Object_2044 AS QST_1_, sc= rt=r_7bff268d0e369dda8fa314132538a96ad_2044_0  0808 00:22:25.329 [0x7f25a67bf700] INFO  Foreman (build/wdb/QueryAction.cc:177) - Exec in flight for Db = q_b762c96f418726ae3457c74c0350d0c4  0808 00:22:25.329 [0x7f25a67bf700] WARN  Foreman (build/wdb/QueryAction.cc:109) - QueryAction overriding dbName with LSST  0808 00:22:25.330 [0x7f25a50b6700] INFO  root (build/xrdsvc/ChannelStream.cc:122) - returning buffer (44, (last))  0808 00:22:25.330 [0x7f25a50b6700] INFO  root (build/xrdsvc/SsiSession.cc:153) - RequestFinished type=isStream  0808 00:22:26.218 [0x7f25a67bf700] INFO  root (build/wdb/QueryAction.cc:261) - &&& _fillRows size=81  0808 00:22:26.218 [0x7f25a67bf700] DEBUG root (build/wdb/QueryAction.cc:288) - _transmit last=1  0808 00:22:26.218 [0x7f25a67bf700] DEBUG root (build/wdb/QueryAction.cc:307) - _transmitHeader  0808 00:22:26.218 [0x7f25a67bf700] INFO  root (build/proto/ProtoHeaderWrap.cc:52) - msgBuf size=256 -> [[0]=40, [1]=13, [2]=2, [3]=0, [4]=0, ..., [251]=48, [252]=48, [253]=48, [254]=48, [255]=48]  0808 00:22:26.218 [0x7f25a67bf700] INFO  root (build/xrdsvc/SsiSession_ReplyChannel.cc:85) - sendStream, checking stream 0 len=256 last=0",5,5,0.7,False,0,0,,[],"The ticket involves debugging a complex issue with Xrootd silently dying on multiple machines when running simultaneous large queries. The log files provided suggest a potential issue with query handling or resource management. However, the root cause is not immediately clear, and further investigation is required. The scope of the issue and the complexity of the system involved contribute to the moderate to high estimate.",llm:llama-3.3-70b-versatile
TIMOB-27163,The Titanium SDK ,Improvement,iOS: Update Xcode project template settings and resolve warnings,"The Xcode project template was last update to recommended settings for Xcode 8.3. This needs to be updated for Xcode 10.2. The compiler also prints several warnings (including missing method selectors, nullability flags and strict prototypes) which should be addressed.",5,5,0.8,False,0,0,,[],"The ticket involves updating the Xcode project template settings to match the recommended settings for Xcode 10.2, which is a specific and well-defined task. Additionally, resolving the compiler warnings will require some investigation and code changes. The scope is relatively contained, but there may be some unknowns in terms of the specific changes required to resolve the warnings.",llm:llama-3.3-70b-versatile
DM-10374,Lsstcorp Data management,Story,Recover and load SDSS PDAC metadata,"The current PDAC tables in QServ do not have associated metadata with them. That metadata should be recovered, and add schema to lsst/cat project, as well as the schema in https://github.com/lsst-dm/db_pdac_stripe82.",5,8,0.7,True,3,9,Recover SDSS PDAC metadata | Add schema to lsst/cat project | Add schema to db_pdac_stripe82 repository,"[{""title"": ""Recover SDSS PDAC metadata"", ""story_points"": 5, ""reasoning"": ""This task involves retrieving the necessary metadata from SDSS, which may require interactions with external systems or APIs.""}, {""title"": ""Add schema to lsst/cat project"", ""story_points"": 2, ""reasoning"": ""This task involves updating the schema in the lsst/cat project to accommodate the recovered metadata.""}, {""title"": ""Add schema to db_pdac_stripe82 repository"", ""story_points"": 2, ""reasoning"": ""This task involves updating the schema in the db_pdac_stripe82 repository to match the changes made in the lsst/cat project.""}]","The ticket requires recovering and loading SDSS PDAC metadata, which involves interacting with multiple systems and repositories. The scope includes adding schema to the lsst/cat project and db_pdac_stripe82 repository. However, the description lacks specific details about the metadata recovery process and potential integration challenges, reducing confidence. The task seems to span multiple subsystems, increasing complexity.",llm:llama-3.3-70b-versatile
MULE-11848,Mule,Bug,Replace direct buffers with pooled heap buffers,"Direct buffers depend on garbage collection for the memory to be released, plus allocating bunch of them for small buffer sizes is not truly performant.u    They should be replaced with pooled heap buffersjhh",5,5,0.7,False,0,0,,[],"The ticket requires replacing direct buffers with pooled heap buffers, which involves modifying existing code. The scope seems limited to buffer allocation, but the integration surface and potential impact on performance are unknown. The description lacks specific details on the current implementation and required changes.",llm:llama-3.3-70b-versatile
DM-2687,Lsstcorp Data management,Improvement,Clean up FITS binary table writing,"FITS binary table is being refactored by necessity on DM-2534, and while there's no similarly urgent need to clean up the writing code, we should do it at some point, as the refactoring of the read code broke some symmetries and made it even harder to follow the writing code that it already was.",5,5,0.7,False,0,0,,[],"The ticket involves cleaning up the FITS binary table writing code, which is already hard to follow. The recent refactoring of the read code has added to the complexity. The scope of the task is relatively contained, but the lack of urgency and clear goals may make it harder to define a clear endpoint. The integration surface is limited to the FITS binary table writing code.",llm:llama-3.3-70b-versatile
DM-3929,Lsstcorp Data management,Story,Handle queries with no database,"Sqlalchemy is generating some queries that are currently killing czar, the list is:        Czar should survive unfriendly syntax, and this will be addressed through DM-3764.    In this story we will make sure that  sqlalchemy-generated queries are properly handled (not just these particular queries, but all queries that do not involve any database and any table). We should run such queries on a local mysql instance (alternatively, perhaps redirect to one of the workers?)",5,8,0.7,True,3,8,Investigate sqlalchemy query generation | Design local mysql instance integration | Implement query redirection or handling,"[{""title"": ""Investigate sqlalchemy query generation"", ""story_points"": 2, ""reasoning"": ""Understand how sqlalchemy generates queries and identify patterns for queries that don't involve a database or table.""}, {""title"": ""Design local mysql instance integration"", ""story_points"": 3, ""reasoning"": ""Determine how to integrate a local mysql instance to handle queries that don't require a database or table.""}, {""title"": ""Implement query redirection or handling"", ""story_points"": 3, ""reasoning"": ""Develop the necessary code to redirect or handle sqlalchemy-generated queries that don't involve a database or table.""}]","This ticket requires modifying the query handling mechanism to support sqlalchemy-generated queries that don't involve a database or table. The scope includes identifying and handling all such queries, not just the specific ones currently causing issues. The integration surface includes sqlalchemy, mysql, and potentially the worker nodes. The complexity of the task and the need to ensure compatibility with various query types contribute to the estimate.",llm:llama-3.3-70b-versatile
APSTUD-7479,Aptana Studio,Bug,"""""Enable Condition"""" checkbox in break properties dialog is ignored","Open the breakpoint properties dialog, click """"""""Enable Condition"""""""", enter the condition and save.  The condition works as expected.  Open the dialog again and uncheck """"""""Enable Condition"""""""", but leave the condition text unchanged, and save.  The breakpoint continues to work as if the condition was enabled.",5,2,0.8,False,0,0,,[],"The issue seems to be a straightforward bug fix, related to the 'Enable Condition' checkbox not being properly handled when unchecked. The scope is limited to the breakpoint properties dialog. However, the exact cause of the issue and the required changes are not entirely clear, which reduces the confidence in the estimate.",llm:llama-3.3-70b-versatile
TIMOB-17950,The Titanium SDK ,Bug,CLI: Windows: Error: spawn OK when attempting to build on simulator,h6.Issue Description   <USER>Studio fails to build to simulator on Windows machine after completing installation steps.     h6.Steps to reproduce  # Go to File option menu > New > Mobile App Project > An alloy/classic app.  # Let <USER>Studio enable services for the app.  # Then build for AVD simulator under Run Configurations.   # The build <USER>collides on an Error.    h6.LOGS  Diagnostics: https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L1    Console output - Build <USER> https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L117    View Log file: https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L206    ti setup check: https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L3990    ti info: https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L4112    ti config: https://gist.github.com/egomez99/dbe4d40d65c117c0d00b#file-logs-txt-L4413    h6.Further details  Tried out installing Python 2.7 (for Windows 8 32bit version) and installed the Google release (Version 21) on the Android developer tooling (Windows: http://dl.google.com/android/android-sdk_r23-windows.zip).    h6.Similar threads   https://developer.<USER>com/question/157016/titanium-build----error-spawn-enoent  https://developer.<USER>com/question/175290/cant-find-my-app-on-emulator-error-or-error-log,8,5,0.7,False,0,0,,[],"The ticket involves resolving a build error on Windows when attempting to build on a simulator. The error is related to the spawn command, and there are logs provided for diagnostics. The issue seems to be related to the integration with Android developer tooling and the Titanium SDK. The complexity of the issue and the need to review the logs and potentially debug the build process contribute to the estimate.",llm:llama-3.3-70b-versatile
DM-4183,Lsstcorp Data management,Story,Experiment with memcached for secondary index,"Test whether memcached could be used to serve objectId --> chunkId mapping, in particular from the performance perspective.",8,5,0.7,False,0,0,,[],"This task involves experimenting with memcached for a specific use case, which requires setup, testing, and performance evaluation. The scope is relatively contained, but the performance aspect introduces some uncertainty. The integration surface with the existing system is also a consideration.",llm:llama-3.3-70b-versatile
JRASERVER-61053,Atlassian Jira Server,Suggestion,Documentation about the difference between 'JIRA System Administrators' and 'JIRA Administrators' global permission,"{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61053].   {panel}  Could you please make sure [documentation about the difference between 'JIRA System Administrators' and 'JIRA Administrators' global permission|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?    # According to [Configuring issue cloning|https://confluence.atlassian.com/adminjiraserver071/configuring-issue-cloning-802593136.html], this feature is only for *JIRA System Administrators*  #- Should this feature be added to [the list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?  #- However, if we limit the discussion to *the cloned issue summary field prefix* feature, it can be configured by *JIRA Administrators*  # [Instrumentation|https://ja.confluence.atlassian.com/adminjiraserver071/viewing-jira-application-instrumentation-statistics-802593019.html] page is only visible to *JIRA System Administrators*  #- Should this feature be added to [the list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?  # [Atlassian Support Tools|https://confluence.atlassian.com/jira064/navigating-to-the-atlassian-tools-support-page-720417607.html] page is only visible to *JIRA System Administrators*  #- Should this feature be added to [the list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?  # [Project Import|https://confluence.atlassian.com/adminjiraserver071/importing-issues-from-jira-server-applications-802592923.html] page is only visible to *JIRA System Administrators*  #- Should this feature be added to [the list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?  #- FYI. In [the doc about Project Import page|https://confluence.atlassian.com/adminjiraserver071/importing-issues-from-jira-server-applications-802592923.html], it uses a word *JIRA Import* but should use the word *Project Import* accurately  # [The list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27] said,  bq. Configure attachments (but they can set the size limits of attachments and enable thumbnails).  but *JIRA Administrators* also be able to configure *Enable ZIP support* in [Attachments|https://confluence.atlassian.com/adminjiraserver071/configuring-file-attachments-802593126.html] page  # *Plugin Data Storage* page is only visible to *JIRA System Administrators*  #- Should this feature be added to [the list in the doc|https://confluence.atlassian.com/adminjiraserver071/managing-global-permissions-802592439.html#Managingglobalpermissions-sysadminAbout%27JIRASystemAdministrators%27and%27JIRAAdministrators%27]?    Additionally, our customer must be happier if the documents about each feature also mention clearly which global permission is required to do them.    Regards,",8,5,0.8,False,0,0,,[],"The ticket requires updating documentation to clarify the difference between 'JIRA System Administrators' and 'JIRA Administrators' global permission. The scope is well-defined, but there are multiple features and pages to consider. The complexity arises from the need to review and update various documentation pages.",llm:llama-3.3-70b-versatile
DM-23373,Lsstcorp Data management,Story,Test baseline_cfg with shared LSST hiera,No description provided!  This ticket had been created automatically Primavera ID: None,8,2,0.2,False,0,0,,[],"The ticket lacks a description, making it difficult to determine the scope. The title mentions testing baseline_cfg with shared LSST hiera, but without more information, it's hard to estimate the complexity. The estimate is low due to the lack of details.",llm:llama-3.3-70b-versatile
DM-7858,Lsstcorp Data management,Story,Develop DRP planning packages,Develop planning packages suitable for loading into PMCS which reflect the DRP plan.,8,8,0.7,True,3,8,Define DRP planning package structure | Implement DRP planning package generation | Integrate planning packages with PMCS,"[{""title"": ""Define DRP planning package structure"", ""story_points"": 2, ""reasoning"": ""This task involves determining the required fields and format for the planning packages.""}, {""title"": ""Implement DRP planning package generation"", ""story_points"": 3, ""reasoning"": ""This task involves writing code to generate the planning packages based on the DRP plan.""}, {""title"": ""Integrate planning packages with PMCS"", ""story_points"": 3, ""reasoning"": ""This task involves ensuring the planning packages can be loaded into PMCS without issues.""}]","The ticket requires developing planning packages for DRP, which involves understanding the DRP plan and PMCS requirements. The scope seems well-defined, but the complexity of the DRP plan and potential integration issues with PMCS introduce some uncertainty. The estimate is based on the assumption that the team has prior experience with similar planning packages.",llm:llama-3.3-70b-versatile
DM-23217,Lsstcorp Data management,Story,Deploy logging infrastructure to roundtable,nan,8,5,0.2,True,3,10,Research logging infrastructure options | Design logging infrastructure architecture | Implement logging infrastructure deployment,"[{""title"": ""Research logging infrastructure options"", ""story_points"": 2, ""reasoning"": ""This task involves investigating available logging infrastructure solutions.""}, {""title"": ""Design logging infrastructure architecture"", ""story_points"": 3, ""reasoning"": ""This task requires creating a high-level design for the logging infrastructure.""}, {""title"": ""Implement logging infrastructure deployment"", ""story_points"": 5, ""reasoning"": ""This task involves writing code to deploy the logging infrastructure to roundtable.""}]","The ticket description is empty, making it difficult to determine the scope of work. There are many unknowns, including the type of logging infrastructure and the requirements for deployment to roundtable. The integration surface is also unclear.",llm:llama-3.3-70b-versatile
TISTUD-9036,Appcelerator Studio,Bug,Null Pointer Exception shown on studio launch with a new workspace,Null Pointer Exception is shown upon studio launch when a new workspace is selected.    Steps to Reproduce:  1. Select a new workspace and open studio  2. When studio gets launched an exception is shown. Check the screenshot and logs.  3. Close studio and launch again with same workspace. No exception this time.,8,5,0.7,False,0,0,,[],"The issue seems to be related to the initial launch of the studio with a new workspace, and the exception is not reproducible on subsequent launches. The scope of the issue appears to be limited to the workspace initialization process. However, the root cause of the Null Pointer Exception is unknown, which reduces the confidence in the estimate.",llm:llama-3.3-70b-versatile
DM-4235,Lsstcorp Data management,Story,HSC backport: countInputs and per object variance functions,"Back port of the following two HSC tickets:    *countInputs*  [HSC-1276|https://hsc-jira.astro.princeton.edu/jira/browse/HSC-1276]  {{meas_algorithms}}  Jul 1, 2015  [add measurement algorithm to count input images in coadd|https://github.com/HyperSuprime-Cam/meas_algorithms/commit/51db0fd2624c7f9b641c93aa3cf6366539995d50]    {{obs_subaru}}  Sep 24, 2015  [config: activate countInputs for measureCoaddSources.|https://github.com/HyperSuprime-Cam/obs_subaru/commit/13ecd1317b05b5ff9e65fba41fe27a5cffcc2fda]    *variance*  [HSC-1259|https://hsc-jira.astro.princeton.edu/jira/browse/HSC-1259]  {{meas_algorithms}}  Jul 2, 2015  [add measurement algorithm to report background variance|https://github.com/HyperSuprime-Cam/meas_algorithms/commit/86022f4381c3cec3f7f203b831b6a306596cfa3f#diff-7ae7aea69b58dbf075350ccfd3802cfb]    {{obs_subaru}}  Oct 19, 2015  [config: activate measurement of variance for coadds|https://github.com/HyperSuprime-Cam/obs_subaru/commit/cf1e80958bb9164dacf42d2d35a94dd366c78892]",8,5,0.8,False,0,0,,[],"The ticket involves backporting two existing HSC tickets, which suggests a moderate level of complexity. The scope is well-defined, with specific commits and Jira tickets referenced. However, the integration surface and potential interactions with other components are not fully clear, reducing confidence.",llm:llama-3.3-70b-versatile
TIMOB-19016,The Titanium SDK ,Sub-task,iOS: Implement Hand Off for iOS8,Implement hand off for iOS8.  The search and watchOS features are built on top of the iOS8 implementation of hand off,8,8,0.7,True,4,8,Research and design hand off implementation | Implement hand off core functionality | Integrate hand off with search and watchOS features | Test and debug hand off implementation,"[{""title"": ""Research and design hand off implementation"", ""story_points"": 2, ""reasoning"": ""This task involves researching the requirements and designing the implementation of hand off for iOS8.""}, {""title"": ""Implement hand off core functionality"", ""story_points"": 3, ""reasoning"": ""This task involves implementing the core functionality of hand off, including any necessary API integrations.""}, {""title"": ""Integrate hand off with search and watchOS features"", ""story_points"": 2, ""reasoning"": ""This task involves integrating the hand off implementation with the existing search and watchOS features.""}, {""title"": ""Test and debug hand off implementation"", ""story_points"": 1, ""reasoning"": ""This task involves testing and debugging the hand off implementation to ensure it works as expected.""}]","The ticket requires implementing hand off for iOS8, which is a specific feature with a clear scope. However, the complexity of integrating with existing search and watchOS features may introduce unknowns. The implementation may also require additional work to ensure compatibility with iOS8. The estimate is based on the assumption that the team has experience with iOS8 and hand off features.",llm:llama-3.3-70b-versatile
TIMOB-18156,The Titanium SDK ,Bug,MobileWeb: Custom fonts are not working,"h4. Problem Description  Custom fonts are not working on MobileWeb, But works well on Android and IOS.    h4. Steps to reproduce  1. Create new mobile project (classic titanium)  2. Add this code:    3. Create a fonts directory inside Resources  4. copy the attached font to the fonts directory.  5. Select 3.4.1.GA as the Mobile SDK   6. Run in mobile web     h4. Actual Results  The custom fonts are not show.    h4. Expected results  The custom fonts should appear, as used to happen with Mobile SDK 3.2.3.    h4. Extra info  I tested this and the last known working version is Mobile SDK 3.2.3.GA",8,5,0.7,False,0,0,,[],"The issue is specific to MobileWeb and custom fonts, which suggests a contained scope. However, the fact that it worked in previous versions and now doesn't, introduces some uncertainty. The steps to reproduce are clear, which helps. The fix may involve updating font handling code or investigating compatibility issues with the new Mobile SDK version.",llm:llama-3.3-70b-versatile
MULE-9652,Mule,Task,Define standalone distribution content,"Need to define what would be the content of the standalone distribution: which modules and extensions will be available in the basic distro? If no every available module/extension is shipped on the distro, can the user build custom distributions to include them?",8,5,0.7,False,0,0,,[],"This task requires defining the content of the standalone distribution, which involves determining which modules and extensions to include. The scope is moderately complex due to the need to consider the basic distro's requirements and potential custom distributions. There are some unknowns regarding the available modules and extensions, which affects the confidence in the estimate.",llm:llama-3.3-70b-versatile
JRASERVER-45449,Atlassian Jira Server,Suggestion,Tell people what each project template does,"{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-45449].   {panel}  h5. Summary  When I create a new project in JIRA 7 I am shown different project templates. As a JIRA admin I want to know the difference between the project template choices.    h5. Suggestion   Add a link in the Create Project pop-up screen to documentation that describes the project templates currently available in that JIRA instance.   Useful information would include: issue types, workflows, specific scheme differences",8,5,0.8,False,0,0,,[],"The ticket requires adding a link to the Create Project pop-up screen, which is a relatively straightforward task. However, the complexity of the task may vary depending on the documentation's availability and the specific requirements for each project template. The scope is well-defined, but there might be some unknowns regarding the integration with existing documentation and the project template configuration.",llm:llama-3.3-70b-versatile
DM-6243,Lsstcorp Data management,Story,Study the impact of having a spatially invariant decorrelation correction factor to A&L,The initial implementation of the A&L + noise whitening correction term assumes a single matching kernel and variance value(s) for the image(s) in the correction kernel.  We should assess how well that assumption performs in simulated and real images.  One test would be the variance and covariance in the noise as a function of position in a set of typical images.,8,8,0.7,True,3,8,Define test image sets | Implement variance and covariance analysis | Run simulations and analyze results,"[{""title"": ""Define test image sets"", ""story_points"": 2, ""reasoning"": ""Selecting a representative set of images for analysis will be crucial to the study's validity.""}, {""title"": ""Implement variance and covariance analysis"", ""story_points"": 3, ""reasoning"": ""Developing a method to calculate variance and covariance in noise as a function of position will require significant development effort.""}, {""title"": ""Run simulations and analyze results"", ""story_points"": 3, ""reasoning"": ""Executing the analysis on the selected images and interpreting the results will be a time-consuming task.""}]","The ticket requires assessing the impact of a spatially invariant decorrelation correction factor on A&L, which involves analyzing simulated and real images. The scope includes testing variance and covariance in noise as a function of position. However, the description lacks specific details on the number and type of images to be analyzed, and the complexity of the correction factor. This uncertainty reduces the confidence in the estimate.",llm:llama-3.3-70b-versatile
DM-11363,Lsstcorp Data management,Story,Training on kubernetes,"Excellent tutorial from udacity  https://classroom.udacity.com/courses/ud615  covering:    - Introduction to microservices  - Building the containers with docker  - Kubernetes  - Deploying microservices    https://github.com/udacity/ud615/tree/master/kubernetes    Kubernetes concepts (pods, secrets, configmaps, depoloyment, services, etc.)  https://kubernetes.io/docs/concepts/    Tutorial on minikube:  https://kubernetes.io/docs/tutorials/stateless-application/hello-minikube/    Another tutorial on minikube and development workflow:  https://github.com/udacity/ud615/tree/master/kubernetes    Kubernetes: Up and Running book:  https://www.safaribooksonline.com/library/view/kubernetes-up-and/9781491935668/  - Pods  - Secrets",8,5,0.8,False,0,0,,[],"The ticket involves training on Kubernetes, which is a complex topic. The provided resources, including tutorials and a book, suggest a comprehensive learning experience. However, the scope of the training is not clearly defined, which reduces confidence in the estimate.",llm:llama-3.3-70b-versatile
TISTUD-3106,Appcelerator Studio,Story,Retain ordering of build path entries,"Build path entries are returned as a Set from the BuildPathManager, so order is not guaranteed. However, order is important because it determines the order we query the indices for entries. This order should be retained when we persist the entries, load them, iterate through them.    This would also involve updating the build path entry UI to use an ordered list, allowing users to move entries up and down in the list.",8,8,0.7,True,3,10,Update BuildPathManager to return ordered list | Update persistence to store ordered build path entries | Update build path entry UI to use ordered list,"[{""title"": ""Update BuildPathManager to return ordered list"", ""story_points"": 3, ""reasoning"": ""This involves modifying the BuildPathManager to return an ordered list instead of a Set.""}, {""title"": ""Update persistence to store ordered build path entries"", ""story_points"": 2, ""reasoning"": ""This requires changing the persistence mechanism to store the ordered list of build path entries.""}, {""title"": ""Update build path entry UI to use ordered list"", ""story_points"": 5, ""reasoning"": ""This involves significant changes to the UI to allow users to move entries up and down in the list.""}]","The ticket requires changes to the BuildPathManager, persistence, and UI. Retaining order in multiple areas of the codebase adds complexity. The scope includes updating the build path entry UI to use an ordered list, which may involve significant changes.",llm:llama-3.3-70b-versatile
DM-10369,Lsstcorp Data management,Story,Add client side coloring to mask overlays,Do the image processing to change color for the mask layers on the client side so that we do not have to call the server.,13,5,0.7,False,0,0,,[],"The ticket requires image processing on the client side, which may involve significant coding effort. The scope is relatively well-defined, but there could be unknowns related to performance and compatibility. The integration surface is limited to the client-side code.",llm:llama-3.3-70b-versatile
APSTUD-7246,Aptana Studio,Improvement,Use JFlex scanner for CSS colorization,"We're currently using Eclipse IRules for colorization. From experience with the JS parsing infrastructure, we have found that we can get a good performance improvement by switching over to a JFlex-based scanner. We should consider moving all languages from IRules over to JFlex for this reason.",13,5,0.8,False,0,0,,[],"The ticket involves replacing an existing Eclipse IRules-based scanner with a JFlex-based scanner for CSS colorization. This change is expected to improve performance, as seen in the JS parsing infrastructure. However, the scope of the change and potential integration issues with other languages are not fully detailed. The estimate is based on the assumption that the JFlex scanner is already available and well-tested.",llm:llama-3.3-70b-versatile
XD-2108,Spring XD,Improvement,Show Stream / Tap relationship in Admin UI,It would be nice if the admin ui would sort the streams in such a way that the taps that are created for a particular stream are somehow placed UNDER the tapped stream...   Same goes for the list command in the XD-Shell,13,5,0.7,False,0,0,,[],"The ticket requires modifying the Admin UI to display stream and tap relationships, which involves updating the UI layout and potentially the data model. The scope is relatively contained, but there may be unknowns around the existing UI codebase. The integration surface is limited to the Admin UI and XD-Shell.",llm:llama-3.3-70b-versatile
