issue_key,project,issue_type,title,description,actual_story_points,predicted_story_points,confidence,complex_flag,subtask_count,subtask_points_sum,subtask_titles,subtasks_json,reasoning,source
DM-2191,Lsstcorp Data management,Story,Define command line tasks for pre-ingest transformation,"DM-1903 provided a command line task which would transform a {{src}} catalogue into calibrated form. Here, we build on that to provide command line tasks for all source catalogues which will need to be ingested; will include at least {{deepCoadd_src}}, {{goodSeeingCoadd_src}}, {{chiSquaredCoadd_src}}.",8,8,0.3,False,0,0,,[],"['The estimate of 8 story points is based on the weighted average of 5 similar past tickets.', 'Similar tickets DM-6040 and DM-18067 have similar scope and complexity, with 2 story points each, and a similarity score of 0.55 and 0.51 respectively.', 'Ticket DM-2203 has a higher similarity score of 0.54, but its scope is larger, with 8 story points, indicating that the current ticket is smaller in scope.']",rag+llm:llama-3.1-8b-instant
TIMOB-23983,The Titanium SDK ,Bug,iOS Debugger: Breakpoint not hit for Alloy applications,During debug on iOS of an Alloy application the breakpoints are not hit.     This is a regression on SDK as the issue happens with the 6.0 SDK but does not happen with 5.5.1.GA version of SDK    * The issue happens only for Alloy apps. For classic apps the breakpoints are hit successfully  * The issue occurs on both device and simulator  * This issue was found while testing the debug with TiCore framework     Steps to reproduce issue  1. Create a new alloy project  2. Add a breakpoint  3. Debug the project on iOS device or sim    Expected Results  The breakpoints are hit    Actual Results  The breakpoints are not hit,8,8,0.67,True,3,8,Reproduce the issue on a clean Alloy project | Verify the issue occurs on both device and simulator | Investigate the issue with TiCore framework,"[{""title"": ""Reproduce the issue on a clean Alloy project"", ""story_points"": 3, ""reasoning"": ""This subtask involves creating a new Alloy project, adding a breakpoint, and debugging the project on iOS to reproduce the issue.""}, {""title"": ""Verify the issue occurs on both device and simulator"", ""story_points"": 2, ""reasoning"": ""This subtask involves testing the issue on both an iOS device and simulator to ensure it is not device-specific.""}, {""title"": ""Investigate the issue with TiCore framework"", ""story_points"": 3, ""reasoning"": ""This subtask involves investigating the issue further with the TiCore framework to identify the root cause.""}]","['Based on the provided similar past tickets, the estimated story points of 8 is reasonable, as it falls within the range of the top two most similar tickets (TISTUD-8613 and TISTUD-9166) with 8 story points each.', ""The current ticket's description is detailed and provides clear steps to reproduce the issue, which is similar to TISTUD-8613."", ""However, the current ticket's description is not as concise as TISTUD-7952, which might affect the confidence level slightly.""]",rag+llm:llama-3.1-8b-instant
DM-2992,Lsstcorp Data management,Story,"Search processors to get image, table, or json from an external task","Implement three search processors, which use the External Task Launcher (DM-2991):    - to get a table (possibly in binary FITS format)  - to get an image  - to get JSON",8,13,0.3,True,3,13,Implement search processor to get a table | Implement search processor to get an image | Implement search processor to get JSON,"[{""title"": ""Implement search processor to get a table"", ""story_points"": 5, ""reasoning"": ""This subtask is similar in scope to DM-2991, which had a story point estimate of 13.""}, {""title"": ""Implement search processor to get an image"", ""story_points"": 4, ""reasoning"": ""This subtask is similar in scope to DM-7800, which had a story point estimate of 13.""}, {""title"": ""Implement search processor to get JSON"", ""story_points"": 4, ""reasoning"": ""This subtask is similar in scope to DM-7800, which had a story point estimate of 13.""}]","['The estimated story points of 13 are based on the weighted average of 5 similar tickets.', 'The most similar tickets are DM-2991 (Firefly External Task Launcher) and DM-7800 (Search processor(s), set up to use LSST DAX API), both of which have a similar scope and complexity.', 'However, the current ticket is slightly less complex than DM-4564 (Convert basic table functionalities to JS), which had a higher story point estimate of 21.']",rag+llm:llama-3.1-8b-instant
TISTUD-8009,Appcelerator Studio,New Feature,App Preview for iOS Adhoc builds,"With the Installr app integration, we're looking to add a flag in adhoc build distribution flows for uploading to Installr App.    Users should be able to flag their build to be uploaded to Installr.  When selected they should be able to add a description to their build.  Additional options available in the CLI plugin such as emailing existing users in the app or adding emails should also be in the form.    CLI plugin located here:  https://github.com/<USER>appc-app-preview-cli-hook",8,8,0.44,True,3,8,Add flag in adhoc build distribution flows | Allow users to add description to their build | Implement additional options in CLI plugin,"[{""title"": ""Add flag in adhoc build distribution flows"", ""story_points"": 5, ""reasoning"": ""This subtask involves adding a flag in adhoc build distribution flows for uploading to Installr App, which is a key feature of this ticket.""}, {""title"": ""Allow users to add description to their build"", ""story_points"": 2, ""reasoning"": ""This subtask involves allowing users to add a description to their build, which is a secondary feature of this ticket.""}, {""title"": ""Implement additional options in CLI plugin"", ""story_points"": 1, ""reasoning"": ""This subtask involves implementing additional options in the CLI plugin, such as emailing existing users in the app or adding emails, which is a minor feature of this ticket.""}]","['The estimated story points of 8 are based on the similarity of this ticket to TISTUD-8010, which had a similar scope and complexity.', 'The weighted average of 5.2 from 5 similar tickets also supports this estimate, as it is close to the estimated story points.', 'However, the description of this ticket is not as vague as some of the other similar tickets, which slightly increases our confidence in the estimate.']",rag+llm:llama-3.1-8b-instant
MULE-8724,Mule,Enhancement Request,Operation state handling in extensions api,"We need to clearly define how to manage state within operations define with extensions api. Not only define how to implement each use case but also doing it in a way that fits the user mindset.    We need:   - Global state between operators   - Global state per config   - Global state per tenant config   - State for a particular operation (one per xml element) disregarding the config    I'm just trying to list all the cases, then we would have to try to come up with use cases for each use case.",8,13,0.3,True,4,13,Define global state between operators | Define global state per config | Define global state per tenant config | Define state for a particular operation,"[{""title"": ""Define global state between operators"", ""story_points"": 3, ""reasoning"": ""This subtask requires defining how to manage state between operators, which is a key aspect of operation state handling.""}, {""title"": ""Define global state per config"", ""story_points"": 3, ""reasoning"": ""This subtask requires defining how to manage state per config, which is another important aspect of operation state handling.""}, {""title"": ""Define global state per tenant config"", ""story_points"": 2, ""reasoning"": ""This subtask requires defining how to manage state per tenant config, which is a smaller but still important aspect of operation state handling.""}, {""title"": ""Define state for a particular operation"", ""story_points"": 5, ""reasoning"": ""This subtask requires defining how to manage state for a particular operation, which is a key aspect of operation state handling and requires more story points.""}]","['Based on the description, this ticket is estimated to be around 13 story points, similar to MULE-9475 and MULE-7720, which both had a high similarity score of 0.53 and 0.50 respectively.', 'The ticket requires defining multiple use cases for operation state handling, which is a complex task, but the provided description gives a clear idea of the scope.', ""The ticket's description is detailed, but it's not overly vague, which gives us a good confidence level in the estimate.""]",rag+llm:llama-3.1-8b-instant
DM-16390,Lsstcorp Data management,Story,Remove seqNum from obs_lsst/ts8 and prepare obs_lsst for bootcamp,"Test stand data has a totally different definition for the sequence number - it's the number within a sequence (Fe55, flats, darks, etc) and there are many sequences per day, hence this number is not unique within a day like it might be elsewhere.    It therefore can't be used with the dayObs for identifying exposures, and will be totally removed, and replaced with visit numbers.    Also, apply other fixes to necessary for bootcamp to run.",8,3,0.3,True,2,3,Remove seqNum from obs_lsst/ts8 | Prepare obs_lsst for bootcamp,"[{""title"": ""Remove seqNum from obs_lsst/ts8"", ""story_points"": 2, ""reasoning"": ""This subtask requires the removal of seqNum from obs_lsst/ts8, which is a relatively simple task.""}, {""title"": ""Prepare obs_lsst for bootcamp"", ""story_points"": 1, ""reasoning"": ""This subtask requires applying other fixes necessary for bootcamp to run, which may require additional testing and validation.""}]","['The estimate is based on a weighted average of 5 similar past tickets, with a similarity score of 0.42-0.42.', 'Tickets DM-8758 and SERVER-39982 are the most similar, with 5 story points and a similar scope of UI changes and bug fixes.', 'However, the current ticket has a more complex scope, requiring the removal of seqNum from obs_lsst/ts8 and preparation for bootcamp, which may require additional fixes and testing.']",rag+llm:llama-3.1-8b-instant
MULE-9456,Mule,Enhancement Request,Remove the defaultPoolingProfile parameter from the all the ConnectionHandlingStrategyFactory methods,"Currently when using a concrete ConnectionHandlingStrategyFactory the developer must specify a defaultPoolingProfile for the connector and most of the times the default pooling profile is used like       So now we want that SDK manage the defaultPoolingProfile whether is supported or required so the dev doesn't need to think in default pooling profiles.    So to accomplish this we must:  * Remove the defaultPoolingProfile parameter from the all the ConnectionHandlingStrategyFactory methods and from all its references,  * Create a getDefaultPoolingProfile() method in the ConnectionManagerAdapter that returns the SDK defaultPoolingProfile when the final user didnt specified anything in the XML.",8,13,0.3,False,0,0,,[],"['The estimate of 13 story points is based on the weighted average of 5 similar tickets, with a similarity of 0.60 to MULE-11740 and 0.58 to MULE-12856.', 'The current ticket is similar in scope to MULE-11740, which had a story point count of 21, but the developer does not need to implement a new feature like in MULE-12856.', 'The removal of the defaultPoolingProfile parameter and the creation of a getDefaultPoolingProfile() method are relatively straightforward tasks, but they require careful refactoring of the ConnectionHandlingStrategyFactory methods and their references.']",rag+llm:llama-3.1-8b-instant
DM-19666,Lsstcorp Data management,Story,Produce task for identifying defects,"Building on the code written in DM-17490, produce a task which can identify defects",8,13,0.3,True,3,13,Implement defect identification algorithm | Integrate with existing code | Test and verify the task,"[{""title"": ""Implement defect identification algorithm"", ""story_points"": 8, ""reasoning"": ""This subtask involves implementing the algorithm to identify defects, which is the core of the task.""}, {""title"": ""Integrate with existing code"", ""story_points"": 3, ""reasoning"": ""This subtask involves integrating the new algorithm with the existing code written in DM-17490.""}, {""title"": ""Test and verify the task"", ""story_points"": 2, ""reasoning"": ""This subtask involves testing and verifying the task to ensure it works correctly.""}]","['The estimated story points of 13 are based on a weighted average of 5 similar tickets.', 'The most similar tickets are DM-19336 and DM-21720, both of which have a high similarity score and a similar scope to the current ticket.', ""DM-19336 has a lower story point estimate, but its scope is also smaller, so we've taken that into account when making our estimate.""]",rag+llm:llama-3.1-8b-instant
DM-9691,Lsstcorp Data management,Bug,Time Series viewer: image issues,"I. Here are some test cases that do not behave as expected.  (lc_raw.tbl from WISE and LSST_ 2990683841366709.tbl from LSST are attached)    1. http://localhost:8080/firefly/ts.html  2. Upload WISE lc_raw.tbl, wait for 5 images to load  3. Upload LSST_2990683841366709.tbl, wait for 3 images to load. (The first image appears rotated 34 degrees)    1. http://localhost:8080/firefly/ts.html  2. Upload a raw table, wait for images to load  3. Change cutout size to 0.05 (all images reloaded, the first image appears with much smaller zoom then the others)    1. http://localhost:8080/firefly/ts.html  2. Upload WISE lc_raw.tbl, wait for 5 images to load  3. Select  5th row (5th image becomes middle, two more are loaded on the right)  4. Change cutout size to 0.05 (all images are reloaded)  5. Select 1st row (second image appears with larger zoom, taking all viewer space, while others appear small    1. http://localhost:8080/firefly/ts.html  2. Upload WISE lc_raw.tbl, wait for 5 images to load  3. Choose rotate North (all images are rotated)  4. Select  5th row (5th image becomes middle, two more are loaded on the right - these do not appear rotated north and Target Match button gets unchecked)    II. In Safari Version 9.1.3, images do not appear in Expanded View. (Chrome is fine.)",8,8,0.3,True,5,8,Fix image rotation issue in Time Series viewer | Fix image loading issue in Expanded View | Fix image zoom issue in Time Series viewer | Fix image rotation issue in Safari | Fix image loading issue in Safari,"[{""title"": ""Fix image rotation issue in Time Series viewer"", ""story_points"": 3, ""reasoning"": ""This subtask involves fixing the image rotation issue in the Time Series viewer, which is a specific and well-defined problem.""}, {""title"": ""Fix image loading issue in Expanded View"", ""story_points"": 2, ""reasoning"": ""This subtask involves fixing the image loading issue in Expanded View, which is a specific and well-defined problem.""}, {""title"": ""Fix image zoom issue in Time Series viewer"", ""story_points"": 1, ""reasoning"": ""This subtask involves fixing the image zoom issue in the Time Series viewer, which is a specific and well-defined problem.""}, {""title"": ""Fix image rotation issue in Safari"", ""story_points"": 1, ""reasoning"": ""This subtask involves fixing the image rotation issue in Safari, which is a specific and well-defined problem.""}, {""title"": ""Fix image loading issue in Safari"", ""story_points"": 1, ""reasoning"": ""This subtask involves fixing the image loading issue in Safari, which is a specific and well-defined problem.""}]","['The estimated story points are based on a weighted average of 5 similar past tickets, with a RAG-computed story point of 8.', 'The most similar past tickets are DM-17111 (8 SP) and DM-8648 (8 SP), which both have a high similarity score of 0.54 and 0.52 respectively.', 'The current ticket has a more complex description with multiple test cases and image issues, which may require more effort to resolve.']",rag+llm:llama-3.1-8b-instant
DM-5169,Lsstcorp Data management,Story,Fastly API interactions for LSST the Docs,"Using Fastly’s API, have ltd-keeper setup new builds and editions:    - Add {{Surrogate-Key}} to headers of objects uploaded to S3 (happens on ltd-mason side)  - Configure Varnish to serve specific bucket directories as specific domains (DM-4951 has added Route 53 interactions to ltd-keeper)  - Purge content when editions switch or content is deleted.    DM-5167 is covering non-API driven work to configure fastly.    See https://www.hashicorp.com/blog/serving-static-sites-with-fastly.html for a write-up on serving static site via fastly. See also http://sqr-006.lsst.io for an overview of LSST the Docs.",8,8,0.3,False,0,0,,[],"['This estimate is based on the weighted average of 5 similar past tickets, with a RAG-computed story point value of 8.', 'The most similar tickets are DM-9020 (5 SP, similarity 0.63) and DM-4951 (3 SP, similarity 0.54), which both involve S3 interactions and API setup.', 'The current ticket is slightly larger in scope than DM-4951, but smaller than DM-20140, which involved a more complex build registration route.']",rag+llm:llama-3.1-8b-instant
TISTUD-7097,Appcelerator Studio,Story,Migrate the serialization functionality into json.simple,"Indexing functionality heavily use the serialization and de-serialization of the JSON objects such as .fromJSON(..) and .toJSON(..).    We need to migrate the specific classes to json.simple and make sure it reference only json.simple, for json specific changes.",8,8,0.3,False,0,0,,[],"['The estimated story points of 8 are based on a weighted average of 5 similar tickets.', 'The most similar ticket, APSTUD-7477, had a story point of 21, but its description was more complex and involved multiple subsystems.', 'In contrast, the current ticket, Migrate the serialization functionality into json.simple, is more focused on migrating specific classes to json.simple and referencing only json.simple for json specific changes.']",rag+llm:llama-3.1-8b-instant
CLI-679,Command-Line Interface,Story,"Build: Update, Package and Deploy the dependencies","Unified CLI has a lot of dependencies/modules, and if a few of those modules are updated, then there is a chance that we are missing to include those updated modules in new version of appc-cli.    When we attempt to publish a new version of appc-cli, the proposal is -    - We know a list of dependencies (appc-cli-titanium, arrow, appc-platform-sdk...)  - Look for any code changes (in git) after the latest tag, or any changes after the recent version of appc-cli published date.  - For each modified dependent module,   -- Update the version  -- Publish the npm package  -- Tag a release in the specified branch (4_0_X or 4_1_X)  - Change the package.json of appc-cli with all of the modified module versions.  - Publish appc-cli.  - Tag appc-cli version in the github with the release name.",8,5,0.66,True,4,5,Update dependencies in appc-cli | Publish updated dependencies | Tag releases in specified branches | Publish appc-cli with updated dependencies,"[{""title"": ""Update dependencies in appc-cli"", ""story_points"": 2, ""reasoning"": ""This subtask involves updating the package.json of appc-cli with the modified module versions.""}, {""title"": ""Publish updated dependencies"", ""story_points"": 1, ""reasoning"": ""This subtask involves publishing the npm packages of the updated dependencies.""}, {""title"": ""Tag releases in specified branches"", ""story_points"": 1, ""reasoning"": ""This subtask involves tagging releases in the specified branches (4_0_X or 4_1_X) for the updated dependencies.""}, {""title"": ""Publish appc-cli with updated dependencies"", ""story_points"": 1, ""reasoning"": ""This subtask involves publishing appc-cli with the updated dependencies.""}]","['The estimate is based on 5 similar past tickets with a weighted average of 4.6 story points.', 'Tickets CLI-825 and CLI-899 are most similar, both with 5 story points, and their descriptions suggest a similar scope of work.', ""However, the current ticket's description is slightly more detailed and requires a more complex process, which might increase the estimate.""]",rag+llm:llama-3.1-8b-instant
APSTUD-4839,Aptana Studio,Bug,"When submitting a bug via Studio, using invalid credentials results in a successful login message","Steps:  1. Help-><USER>>Submit a ticket...  2. In the login, input an email address for the login  3. Input some password  4. Click """"""""Validate""""""""    Expected:  Error message stating the login failed    Actual:  Message stating the login was successful",8,2,0.57,False,0,0,,[],"['The estimated story points of 2 are based on the weighted average of 5 similar tickets.', 'Tickets TISTUD-7916 and TISTUD-3963 are similar in scope, with TISTUD-7916 being slightly more complex due to the space in the username.', 'The current ticket is less complex than TISTUD-7916, but more complex than TISTUD-3963, which is why the estimate is 2 story points.']",rag+llm:llama-3.1-8b-instant
DM-16051,Lsstcorp Data management,Story,Read the literature on image differencing,"Read the papers by Alard & Lupton and ZOGY and understand the principles behind image differencing.    As you read them, you'll probably come across other papers you want to read or techniques you want to try out. Where those are more than a couple of hours of work, may new tickets to capture those activities.",8,21,0.3,True,3,20,Read the papers by Alard & Lupton | Read the papers by ZOGY | Identify additional papers and techniques to explore,"[{""title"": ""Read the papers by Alard & Lupton"", ""story_points"": 8, ""reasoning"": ""This subtask involves reading a single paper and understanding its principles, which is a relatively straightforward task.""}, {""title"": ""Read the papers by ZOGY"", ""story_points"": 8, ""reasoning"": ""This subtask involves reading another paper and understanding its principles, similar to the first subtask.""}, {""title"": ""Identify additional papers and techniques to explore"", ""story_points"": 4, ""reasoning"": ""This subtask involves reviewing the papers and identifying additional papers and techniques that require further investigation.""}]","['The estimated story points of 21 are based on the weighted average of 5 similar tickets with a high degree of similarity (average similarity of 0.59).', 'Tickets DM-26804 and DM-4899, both with 21 story points, have a high similarity of 0.60 and 0.58 respectively, indicating that the current ticket has a similar scope and complexity.', 'Ticket DM-25136, with 8 story points, has a lower similarity of 0.59, suggesting that the current ticket may require more effort due to its broader scope.']",rag+llm:llama-3.1-8b-instant
DM-9867,Lsstcorp Data management,Story,Set up development environment on NCSA OpenStack,"A development playground (multi-node, consisting of czar, several workers, and some test data) is needed for prototyping data distribution and replication.  It is anticipated that this will be a non-containerized deployment on NCSA OpenStack VMs in order to facilitate rapid development.    The general plan for this effort includes the following steps:  # create and configure 1 *master* and 10 *worker* nodes  # external access to the cluster via the *Floating IP* of the *master* node  # user accounts and security: create user *qserv*, configure *ssh*, etc.  # allocate 11 volumes (one per node) for data and databases  # setup an NFS server on *master* to export some local folder to all workers for sharing *LSST* Stack and other relevant *LSST* packages  # setup the minimally required *RPM*s to support the software deployment and development efforts  # build a local copy of the *LSST* stack and other relevant package on the exported volume  # configure and start *Qserv* (using *Docker* container) on all nodes  # *IMPORTANT*: make a snapshot of the VMs of all instances  # import a data set (a subset of chunks of PDAC's *wise* or *stripe82*)",13,8,0.3,True,5,8,Create and configure master and worker nodes | Configure external access and user accounts | Allocate volumes and setup NFS server | Setup RPMs and build local copy of LSST stack | Configure and start Qserv,"[{""title"": ""Create and configure master and worker nodes"", ""story_points"": 3, ""reasoning"": ""This task involves creating and configuring 11 nodes, which is a significant portion of the overall effort.""}, {""title"": ""Configure external access and user accounts"", ""story_points"": 2, ""reasoning"": ""This task involves configuring the Floating IP and user accounts, which is a moderate portion of the overall effort.""}, {""title"": ""Allocate volumes and setup NFS server"", ""story_points"": 1, ""reasoning"": ""This task involves allocating volumes and setting up an NFS server, which is a relatively small portion of the overall effort.""}, {""title"": ""Setup RPMs and build local copy of LSST stack"", ""story_points"": 1, ""reasoning"": ""This task involves setting up RPMs and building a local copy of the LSST stack, which is a relatively small portion of the overall effort.""}, {""title"": ""Configure and start Qserv"", ""story_points"": 1, ""reasoning"": ""This task involves configuring and starting Qserv, which is a relatively small portion of the overall effort.""}]","['The estimated story points of 8 are based on the weighted average of 5 similar past tickets.', 'The most similar tickets are DM-6498 (8 SP) and DM-14490 (8 SP), both of which involved setting up OpenStack clusters.', 'The current ticket is slightly more complex due to the need to create a development playground with multiple nodes and configure user accounts and security.']",rag+llm:llama-3.1-8b-instant
DM-12078,Lsstcorp Data management,Story,Build thread manager to monitor consumer thread heath in devices.,"This needed enhancement addresses the critical case that occurs when a consumer thread throws an exception and effectively dies. Now the death of a thread is detected and restarted. In addition, thread cleanup is now handled by events maintained in the thread manager.",13,8,0.3,True,2,8,Implement thread death detection and restart | Implement thread cleanup using events,"[{""title"": ""Implement thread death detection and restart"", ""story_points"": 5, ""reasoning"": ""This subtask involves implementing the logic to detect thread death and restart it, which is a key feature of the thread manager.""}, {""title"": ""Implement thread cleanup using events"", ""story_points"": 3, ""reasoning"": ""This subtask involves implementing the logic to handle thread cleanup using events maintained in the thread manager.""}]","['The estimated story points of 8 are based on a weighted average of 5 similar tickets, with the most similar tickets being MULE-14847 and MESOS-3158.', 'These tickets are similar in scope to the current ticket, which involves thread management and exception handling.', 'However, the current ticket is slightly more complex than MULE-14847, which had a similar scope but a lower story point estimate.']",rag+llm:llama-3.1-8b-instant
MDL-45780,Moodle,Bug,"Neither formchangechecker, nor quiz autosave detects changes in Atto editors","Both quiz autosave code <USER>quiz/yui/src/autosave/js/autosave.js, and lib/yui/src/formchangechecker/js/formchangechecker.js require special code to work with TinyMCE.    It seems that it they will alos need special code to work with Atto, but no-one has written that.    To reproduce (Quiz)  # (Optional) Add $CFG->forced_plugin_settings = array('quiz' => array('autosaveperiod' => 3)); to your config.php to make thes easier to test. (Just a 3 second delay between a change and an auto-save.)  # Ensure you have a default set-up using Atto, not TinyMCE or another editor.  # Create a quiz containing one essay question, that uses the 'HTML editor with file picker' response type.  # Attempt the quiz, and Open the console. (The autosave code outputs useful debug messages to tell you what is going on - assuming you have developer debug on.)  # Type something in Atto, and verify that 3 seconds later (or whatever delay you set) an autosave ajax request happens.  # Add an image to Atto using the filepicker, and verify that cause an autosave too.    To reproduce (Formchangechecker)  # Go to a form, and click to make a new post.  # Type an X in the message box.  # Click the back button. You should get a warning that you are about to leave a page with unsaved data, but you don't.",13,21,0.3,True,4,21,Implement special code for Atto autosave | Implement special code for Formchangechecker | Reproduce the issue in a quiz with a default set-up using Atto | Verify that the special code works with Atto,"[{""title"": ""Implement special code for Atto autosave"", ""story_points"": 8, ""reasoning"": ""This subtask involves implementing the special code required for Atto autosave, which is a key part of the ticket.""}, {""title"": ""Implement special code for Formchangechecker"", ""story_points"": 6, ""reasoning"": ""This subtask involves implementing the special code required for Formchangechecker, which is another key part of the ticket.""}, {""title"": ""Reproduce the issue in a quiz with a default set-up using Atto"", ""story_points"": 4, ""reasoning"": ""This subtask involves reproducing the issue in a quiz with a default set-up using Atto, which is a key part of the ticket.""}, {""title"": ""Verify that the special code works with Atto"", ""story_points"": 3, ""reasoning"": ""This subtask involves verifying that the special code works with Atto, which is a key part of the ticket.""}]","['The estimated story points of 21 are based on a weighted average of 5 similar past tickets, with the most similar tickets being MDL-41039 and MDL-40063, both of which have a similar scope and complexity.', 'The current ticket requires special code to work with Atto editors, similar to the requirements for TinyMCE, which is a key factor in the estimate.', 'The ticket also involves reproducing the issue in a quiz with a default set-up using Atto, which adds to the complexity.']",rag+llm:llama-3.1-8b-instant
DM-13292,Lsstcorp Data management,Story,Stackify BF kernel measurement code,"Code found in DM-5082.    Stackify:      * make a task that runs      * give it a config      * Rename variables and methods in keeping with stack conventions      * Make print statements into logger warnings etc      * Then, check results still match    NB: This code NEED NOT COMPLY WITH ALL STACK STANDARDS    It will be cleaned up in the next ticket.",13,3,0.41,False,0,0,,[],"['The estimated story points of 3 are based on a weighted average of 5 similar tickets, with the most similar tickets being MULE-10263 (5 SP) and DM-10381 (1 SP).', 'The current ticket compares in scope to MULE-10263, which involved rethinking error logging configuration and making changes to enable/disable logging of stack traces.', 'However, the current ticket is less complex than MULE-10263, as it only requires cleaning up existing code in DM-5082, rather than introducing new functionality.']",rag+llm:llama-3.1-8b-instant
TIMOB-26967,The Titanium SDK ,Bug,iOS: Memory leak in Ti.API.debug,"h2. Description  We have tried the candidate sdk v8.1.0 and v8.0.1, however, the memory leak issue still exists. We have done a comparison between v6.3.0.GA, and candidates sdk v8.x.x, you can find the result in screenshots which indicate that the memory is not released.     It is the same issue as our previous bug report https://jira.<USER>org/browse/TIMOB-26811    h2. Sample App  https://github.com/lukeluluke/simpleApp    h2. How to reproduce   1. <USER>the project and build with sdk v8.1.0.v20190328075104  2. Use Instruments to monitor the memory usage and leaks  3. You will find the memory keep increasing , and the are memory leaks for almost each api request.   4. Rebuild the app with sdk v.6.3.0.GA.  5. Use Instruments to monitor the memory usage and leaks  6. You will see memory is freed at some time",13,13,0.3,True,3,13,Investigate memory leak in Ti.API.debug | Create a test case to reproduce the memory leak | Implement a fix for the memory leak,"[{""title"": ""Investigate memory leak in Ti.API.debug"", ""story_points"": 5, ""reasoning"": ""This subtask involves identifying the root cause of the memory leak in Ti.API.debug and creating a plan to fix it.""}, {""title"": ""Create a test case to reproduce the memory leak"", ""story_points"": 4, ""reasoning"": ""This subtask involves creating a test case to reproduce the memory leak and verifying that it is fixed.""}, {""title"": ""Implement a fix for the memory leak"", ""story_points"": 4, ""reasoning"": ""This subtask involves implementing a fix for the memory leak and verifying that it is working correctly.""}]","['The estimated story points of 13 are based on a weighted average of 5 similar past tickets, with the top 2 most similar tickets being TIMOB-23435 (21 SP) and TIMOB-24364 (21 SP).', 'Both of these tickets have a high similarity score and a large number of story points, indicating that they are complex and time-consuming.', 'However, the current ticket is not as complex as TIMOB-23435, which spans multiple subsystems and has a higher similarity score.', 'The current ticket is also not as simple as CLI-1139 and CONFSERVER-57883, which have a lower number of story points and a lower similarity score.']",rag+llm:llama-3.1-8b-instant
DM-2510,Lsstcorp Data management,Story,Research feasibility of using SQLite as backend to the db module,This story involves plugging in SQLite and dealing with issues that arise as a result of using SQLite in places that depend on the db module.,13,8,0.3,False,0,0,,[],"['Based on the weighted average of 5 similar tickets, the estimated story points are 8.', 'The most similar tickets are DM-14865 (13 SP, similarity 0.61) and DM-14236 (8 SP, similarity 0.58), which both involve replacing SQLite with a different database system.', 'The current ticket, Research feasibility of using SQLite as backend to the db module, is less complex than DM-14865, but more complex than DM-14236, as it only involves plugging in SQLite and dealing with arising issues, rather than a full replacement.']",rag+llm:llama-3.1-8b-instant
DM-21425,Lsstcorp Data management,Story,Install and Test EFD bundle,Obtain the Kafka EFD bundle from SQuaRE; instal and test it on the NCSA test stand. Understand internal workings and how it relates to database issues.,13,13,0.3,True,3,11,Obtain Kafka EFD bundle from SQuaRE | Install and test EFD bundle on NCSA test stand | Understand internal workings of EFD bundle,"[{""title"": ""Obtain Kafka EFD bundle from SQuaRE"", ""story_points"": 5, ""reasoning"": ""This subtask involves retrieving the necessary bundle from SQuaRE, which is a relatively straightforward process.""}, {""title"": ""Install and test EFD bundle on NCSA test stand"", ""story_points"": 4, ""reasoning"": ""This subtask involves installing and testing the EFD bundle on the NCSA test stand, which is a more complex process compared to obtaining the bundle.""}, {""title"": ""Understand internal workings of EFD bundle"", ""story_points"": 2, ""reasoning"": ""This subtask involves understanding how the EFD bundle works and how it relates to database issues, which is a smaller but still important part of the overall task.""}]","['The estimate is based on a weighted average of 5 similar tickets, with a RAG-computed story point total of 13.', 'Similar tickets DM-22947 (3 SP) and DM-22949 (5 SP) have a high similarity score (0.68 and 0.67 respectively), indicating that they share similar characteristics with the current ticket.', ""The current ticket's scope is smaller compared to DM-18765 (21 SP), which involved setting up and testing a Kafka service, but larger compared to XD-2335 (1 SP), which was a simple AMI update.""]",rag+llm:llama-3.1-8b-instant
DM-5025,Lsstcorp Data management,Story,Base site and summit RFP,Working with Ron to create a RFP for the acquisition of network equipment for the summit and base.,13,13,0.3,False,0,0,,[],"['The estimate is based on the weighted average of 5 similar tickets, with a weighted average of 10.6 story points.', 'Tickets DM-2922 and DM-4741 are similar in scope, with story points of 8 and 2 respectively, and were used to inform the estimate.', 'However, tickets DM-15953 and DM-2586 are larger in scope and were not fully utilized in the estimate due to their lower similarity scores.']",rag+llm:llama-3.1-8b-instant
